fips_year,county_id,year,fold,split,county_outer_fold,validation_fold
21123-2020,21123,2020,2,val,3,3
21139-2019,21139,2019,2,train,0,3
21139-2020,21139,2020,2,train,0,3
21139-2021,21139,2021,2,train,0,3
21141-2020,21141,2020,2,test,2,3
21143-2019,21143,2019,2,train,1,3
21157-2019,21157,2019,2,train,4,3
21157-2020,21157,2020,2,train,4,3
21157-2021,21157,2021,2,train,4,3
21167-2021,21167,2021,2,train,0,3
21169-2020,21169,2020,2,train,4,3
21177-2020,21177,2020,2,val,3,3
21183-2020,21183,2020,2,test,2,3
21211-2020,21211,2020,2,train,1,3
21213-2020,21213,2020,2,train,0,3
21215-2020,21215,2020,2,train,4,3
21219-2020,21219,2020,2,val,3,3
21221-2019,21221,2019,2,val,3,3
21221-2020,21221,2020,2,val,3,3
21221-2021,21221,2021,2,val,3,3
21223-2020,21223,2020,2,test,2,3
21225-2019,21225,2019,2,train,4,3
21225-2020,21225,2020,2,train,4,3
21225-2021,21225,2021,2,train,4,3
21225-2022,21225,2022,2,train,4,3
21227-2020,21227,2020,2,train,1,3
21229-2020,21229,2020,2,train,0,3
21233-2019,21233,2019,2,test,2,3
21233-2020,21233,2020,2,test,2,3
21233-2021,21233,2021,2,test,2,3
26005-2019,26005,2019,2,test,2,3
26005-2020,26005,2020,2,test,2,3
26007-2019,26007,2019,2,train,1,3
26007-2021,26007,2021,2,train,1,3
26011-2019,26011,2019,2,train,0,3
26011-2020,26011,2020,2,train,0,3
26015-2020,26015,2020,2,train,4,3
26021-2020,26021,2020,2,train,4,3
26021-2022,26021,2022,2,train,4,3
26023-2020,26023,2020,2,val,3,3
26023-2022,26023,2022,2,val,3,3
26025-2020,26025,2020,2,val,3,3
26027-2019,26027,2019,2,train,1,3
26027-2020,26027,2020,2,train,1,3
26027-2022,26027,2022,2,train,1,3
26037-2020,26037,2020,2,test,2,3
26045-2020,26045,2020,2,train,1,3
26049-2019,26049,2019,2,test,2,3
26049-2020,26049,2020,2,test,2,3
26051-2020,26051,2020,2,train,0,3
26059-2019,26059,2019,2,train,0,3
26059-2020,26059,2020,2,train,0,3
26059-2022,26059,2022,2,train,0,3
26063-2020,26063,2020,2,train,4,3
26065-2019,26065,2019,2,train,1,3
26065-2020,26065,2020,2,train,1,3
26067-2020,26067,2020,2,val,3,3
26069-2019,26069,2019,2,train,4,3
26069-2020,26069,2020,2,train,4,3
26069-2021,26069,2021,2,train,4,3
26075-2019,26075,2019,2,train,0,3
26075-2020,26075,2020,2,train,0,3
26077-2019,26077,2019,2,train,4,3
26077-2020,26077,2020,2,train,4,3
26081-2019,26081,2019,2,val,3,3
26081-2020,26081,2020,2,val,3,3
26087-2019,26087,2019,2,test,2,3
26087-2020,26087,2020,2,test,2,3
26091-2019,26091,2019,2,train,1,3
26091-2020,26091,2020,2,train,1,3
26099-2020,26099,2020,2,test,2,3
26105-2019,26105,2019,2,train,0,3
26105-2020,26105,2020,2,train,0,3
26107-2020,26107,2020,2,train,1,3
26109-2019,26109,2019,2,train,4,3
26109-2020,26109,2020,2,train,4,3
26115-2019,26115,2019,2,val,3,3
26115-2020,26115,2020,2,val,3,3
26117-2020,26117,2020,2,train,0,3
26121-2020,26121,2020,2,train,4,3
26123-2019,26123,2019,2,test,2,3
26123-2020,26123,2020,2,test,2,3
26127-2019,26127,2019,2,train,1,3
26127-2020,26127,2020,2,train,1,3
26129-2020,26129,2020,2,val,3,3
26139-2020,26139,2020,2,test,2,3
26141-2019,26141,2019,2,train,0,3
26141-2021,26141,2021,2,train,0,3
26151-2019,26151,2019,2,train,4,3
26151-2020,26151,2020,2,train,4,3
26157-2019,26157,2019,2,val,3,3
26157-2020,26157,2020,2,val,3,3
26159-2020,26159,2020,2,train,1,3
26161-2019,26161,2019,2,test,2,3
26161-2020,26161,2020,2,test,2,3
26165-2020,26165,2020,2,train,0,3
27001-2020,27001,2020,2,train,4,3
27005-2019,27005,2019,2,val,3,3
27005-2020,27005,2020,2,val,3,3
27005-2021,27005,2021,2,val,3,3
27007-2020,27007,2020,2,train,1,3
27007-2021,27007,2021,2,train,1,3
27011-2020,27011,2020,2,train,0,3
27011-2021,27011,2021,2,train,0,3
27013-2019,27013,2019,2,test,2,3
27013-2020,27013,2020,2,test,2,3
27013-2021,27013,2021,2,test,2,3
27015-2019,27015,2019,2,train,1,3
27015-2020,27015,2020,2,train,1,3
27015-2021,27015,2021,2,train,1,3
27019-2020,27019,2020,2,val,3,3
27023-2019,27023,2019,2,train,4,3
27023-2021,27023,2021,2,train,4,3
27025-2019,27025,2019,2,val,3,3
27025-2020,27025,2020,2,val,3,3
27027-2021,27027,2021,2,test,2,3
27029-2019,27029,2019,2,train,0,3
27029-2020,27029,2020,2,train,0,3
27029-2021,27029,2021,2,train,0,3
27033-2019,27033,2019,2,train,4,3
27033-2020,27033,2020,2,train,4,3
27033-2021,27033,2021,2,train,4,3
27035-2020,27035,2020,2,test,2,3
27035-2021,27035,2021,2,test,2,3
27037-2020,27037,2020,2,train,1,3
27039-2020,27039,2020,2,train,0,3
27041-2020,27041,2020,2,train,1,3
27041-2021,27041,2021,2,train,1,3
27043-2020,27043,2020,2,val,3,3
27043-2021,27043,2021,2,val,3,3
27043-2022,27043,2022,2,val,3,3
27045-2020,27045,2020,2,train,0,3
27045-2022,27045,2022,2,train,0,3
27047-2020,27047,2020,2,test,2,3
27047-2021,27047,2021,2,test,2,3
27047-2022,27047,2022,2,test,2,3
27049-2020,27049,2020,2,train,4,3
27049-2021,27049,2021,2,train,4,3
27051-2019,27051,2019,2,train,1,3
27051-2020,27051,2020,2,train,1,3
27051-2021,27051,2021,2,train,1,3
27053-2019,27053,2019,2,val,3,3
27053-2020,27053,2020,2,val,3,3
27055-2019,27055,2019,2,val,3,3
27055-2020,27055,2020,2,val,3,3
27055-2021,27055,2021,2,val,3,3
27055-2022,27055,2022,2,val,3,3
27057-2020,27057,2020,2,test,2,3
27057-2021,27057,2021,2,test,2,3
27059-2019,27059,2019,2,train,1,3
27059-2020,27059,2020,2,train,1,3
27063-2019,27063,2019,2,test,2,3
27063-2020,27063,2020,2,test,2,3
27063-2021,27063,2021,2,test,2,3
27063-2022,27063,2022,2,test,2,3
27067-2020,27067,2020,2,train,4,3
27069-2019,27069,2019,2,train,0,3
27069-2020,27069,2020,2,train,0,3
27079-2020,27079,2020,2,train,4,3
27079-2021,27079,2021,2,train,4,3
27081-2019,27081,2019,2,train,0,3
27081-2020,27081,2020,2,train,0,3
27081-2021,27081,2021,2,train,0,3
27083-2019,27083,2019,2,train,4,3
27083-2020,27083,2020,2,train,4,3
27083-2021,27083,2021,2,train,4,3
27087-2020,27087,2020,2,val,3,3
27087-2021,27087,2021,2,val,3,3
27089-2019,27089,2019,2,val,3,3
27089-2020,27089,2020,2,val,3,3
27089-2021,27089,2021,2,val,3,3
27091-2022,27091,2022,2,val,3,3
27093-2019,27093,2019,2,test,2,3
27093-2020,27093,2020,2,test,2,3
27093-2021,27093,2021,2,test,2,3
27097-2019,27097,2019,2,train,1,3
27097-2020,27097,2020,2,train,1,3
27097-2021,27097,2021,2,train,1,3
27099-2020,27099,2020,2,test,2,3
27099-2022,27099,2022,2,test,2,3
27101-2019,27101,2019,2,train,0,3
27101-2020,27101,2020,2,train,0,3
27101-2021,27101,2021,2,train,0,3
27103-2019,27103,2019,2,test,2,3
27105-2019,27105,2019,2,train,1,3
27105-2020,27105,2020,2,train,1,3
27105-2021,27105,2021,2,train,1,3
27105-2022,27105,2022,2,train,1,3
27107-2020,27107,2020,2,train,1,3
27109-2020,27109,2020,2,train,0,3
27111-2019,27111,2019,2,train,4,3
27111-2020,27111,2020,2,train,4,3
27111-2021,27111,2021,2,train,4,3
27115-2019,27115,2019,2,train,1,3
27115-2020,27115,2020,2,train,1,3
27117-2021,27117,2021,2,train,4,3
27119-2020,27119,2020,2,train,0,3
27119-2021,27119,2021,2,train,0,3
27121-2019,27121,2019,2,val,3,3
27121-2020,27121,2020,2,val,3,3
27121-2021,27121,2021,2,val,3,3
27125-2020,27125,2020,2,train,4,3
27125-2021,27125,2021,2,train,4,3
27127-2019,27127,2019,2,test,2,3
27127-2020,27127,2020,2,test,2,3
27127-2021,27127,2021,2,test,2,3
27129-2019,27129,2019,2,train,1,3
27129-2020,27129,2020,2,train,1,3
27129-2021,27129,2021,2,train,1,3
27131-2020,27131,2020,2,val,3,3
27131-2021,27131,2021,2,val,3,3
27133-2019,27133,2019,2,train,0,3
27133-2020,27133,2020,2,train,0,3
27133-2021,27133,2021,2,train,0,3
27133-2022,27133,2022,2,train,0,3
27135-2019,27135,2019,2,train,0,3
27135-2020,27135,2020,2,train,0,3
27135-2021,27135,2021,2,train,0,3
27139-2020,27139,2020,2,val,3,3
27143-2019,27143,2019,2,test,2,3
27145-2019,27145,2019,2,train,4,3
27145-2020,27145,2020,2,train,4,3
27145-2021,27145,2021,2,train,4,3
27147-2020,27147,2020,2,test,2,3
27147-2021,27147,2021,2,test,2,3
27149-2019,27149,2019,2,val,3,3
27149-2020,27149,2020,2,val,3,3
27149-2021,27149,2021,2,val,3,3
27151-2019,27151,2019,2,train,1,3
27151-2020,27151,2020,2,train,1,3
27153-2019,27153,2019,2,test,2,3
27153-2020,27153,2020,2,test,2,3
27153-2021,27153,2021,2,test,2,3
27155-2020,27155,2020,2,train,0,3
27155-2021,27155,2021,2,train,0,3
27157-2020,27157,2020,2,train,1,3
27159-2019,27159,2019,2,train,1,3
27159-2020,27159,2020,2,train,1,3
27159-2021,27159,2021,2,train,1,3
27161-2020,27161,2020,2,train,4,3
27161-2021,27161,2021,2,train,4,3
27163-2019,27163,2019,2,val,3,3
27163-2020,27163,2020,2,val,3,3
27167-2020,27167,2020,2,test,2,3
27167-2021,27167,2021,2,test,2,3
27169-2019,27169,2019,2,train,0,3
27169-2020,27169,2020,2,train,0,3
27169-2021,27169,2021,2,train,0,3
27173-2019,27173,2019,2,train,1,3
27173-2020,27173,2020,2,train,1,3
29001-2019,29001,2019,2,train,4,3
29001-2020,29001,2020,2,train,4,3
29001-2021,29001,2021,2,train,4,3
29003-2020,29003,2020,2,train,0,3
29005-2020,29005,2020,2,train,0,3
29005-2022,29005,2022,2,train,0,3
29007-2020,29007,2020,2,train,4,3
29011-2019,29011,2019,2,val,3,3
29013-2019,29013,2019,2,test,2,3
29015-2020,29015,2020,2,train,1,3
29017-2019,29017,2019,2,val,3,3
29017-2020,29017,2020,2,val,3,3
29017-2021,29017,2021,2,val,3,3
29019-2020,29019,2020,2,train,0,3
29021-2020,29021,2020,2,test,2,3
29021-2021,29021,2021,2,test,2,3
29021-2022,29021,2022,2,test,2,3
29023-2019,29023,2019,2,train,1,3
29023-2020,29023,2020,2,train,1,3
29023-2021,29023,2021,2,train,1,3
29025-2021,29025,2021,2,train,4,3
29027-2020,29027,2020,2,val,3,3
29031-2020,29031,2020,2,train,4,3
29031-2021,29031,2021,2,train,4,3
29037-2020,29037,2020,2,val,3,3
29037-2021,29037,2021,2,val,3,3
29039-2019,29039,2019,2,test,2,3
29039-2021,29039,2021,2,test,2,3
29041-2020,29041,2020,2,test,2,3
29045-2020,29045,2020,2,train,1,3
29047-2020,29047,2020,2,train,1,3
29047-2021,29047,2021,2,train,1,3
29049-2019,29049,2019,2,train,0,3
29049-2020,29049,2020,2,train,0,3
29049-2021,29049,2021,2,train,0,3
29051-2020,29051,2020,2,train,0,3
29053-2020,29053,2020,2,train,0,3
29053-2021,29053,2021,2,train,0,3
29057-2019,29057,2019,2,train,4,3
29061-2020,29061,2020,2,train,4,3
29061-2021,29061,2021,2,train,4,3
29069-2019,29069,2019,2,train,4,3
29069-2020,29069,2020,2,train,4,3
29069-2021,29069,2021,2,train,4,3
29071-2020,29071,2020,2,val,3,3
29073-2020,29073,2020,2,test,2,3
29075-2020,29075,2020,2,train,1,3
29081-2020,29081,2020,2,val,3,3
29081-2021,29081,2021,2,val,3,3
29083-2021,29083,2021,2,train,0,3
29087-2020,29087,2020,2,train,4,3
29089-2020,29089,2020,2,test,2,3
29089-2021,29089,2021,2,test,2,3
29095-2019,29095,2019,2,train,1,3
29095-2020,29095,2020,2,train,1,3
29101-2021,29101,2021,2,val,3,3
29103-2020,29103,2020,2,test,2,3
29109-2020,29109,2020,2,train,0,3
29109-2021,29109,2021,2,train,0,3
29111-2020,29111,2020,2,train,4,3
29111-2022,29111,2022,2,train,4,3
29113-2020,29113,2020,2,val,3,3
29113-2022,29113,2022,2,val,3,3
29115-2020,29115,2020,2,test,2,3
29115-2021,29115,2021,2,test,2,3
29121-2020,29121,2020,2,train,1,3
29127-2019,29127,2019,2,train,4,3
29127-2020,29127,2020,2,train,4,3
29127-2021,29127,2021,2,train,4,3
29127-2022,29127,2022,2,train,4,3
29133-2019,29133,2019,2,val,3,3
29133-2020,29133,2020,2,val,3,3
29133-2021,29133,2021,2,val,3,3
29135-2020,29135,2020,2,train,0,3
29137-2020,29137,2020,2,train,1,3
29137-2021,29137,2021,2,train,1,3
29139-2020,29139,2020,2,train,4,3
29141-2019,29141,2019,2,train,0,3
29141-2020,29141,2020,2,train,0,3
29143-2019,29143,2019,2,val,3,3
29145-2019,29145,2019,2,test,2,3
29145-2020,29145,2020,2,test,2,3
29145-2021,29145,2021,2,test,2,3
29151-2020,29151,2020,2,test,2,3
29155-2020,29155,2020,2,train,4,3
29155-2021,29155,2021,2,train,4,3
29157-2020,29157,2020,2,train,1,3
29157-2021,29157,2021,2,train,1,3
29157-2022,29157,2022,2,train,1,3
29159-2020,29159,2020,2,train,1,3
29163-2020,29163,2020,2,val,3,3
29163-2022,29163,2022,2,val,3,3
29165-2019,29165,2019,2,train,0,3
29165-2020,29165,2020,2,train,0,3
29165-2021,29165,2021,2,train,0,3
29173-2019,29173,2019,2,train,4,3
29173-2020,29173,2020,2,train,4,3
29173-2022,29173,2022,2,train,4,3
29175-2020,29175,2020,2,train,0,3
29195-2020,29195,2020,2,train,4,3
29197-2022,29197,2022,2,val,3,3
29199-2020,29199,2020,2,test,2,3
29199-2022,29199,2022,2,test,2,3
29201-2019,29201,2019,2,val,3,3
29201-2020,29201,2020,2,val,3,3
29201-2021,29201,2021,2,val,3,3
29205-2020,29205,2020,2,train,1,3
29205-2021,29205,2021,2,train,1,3
29207-2019,29207,2019,2,test,2,3
29207-2020,29207,2020,2,test,2,3
29207-2021,29207,2021,2,test,2,3
29211-2020,29211,2020,2,test,2,3
29219-2020,29219,2020,2,train,1,3
29227-2020,29227,2020,2,train,1,3
29227-2021,29227,2021,2,train,1,3
29227-2022,29227,2022,2,train,1,3
31001-2019,31001,2019,2,train,0,3
31001-2020,31001,2020,2,train,0,3
31001-2022,31001,2022,2,train,0,3
31011-2019,31011,2019,2,train,0,3
31011-2022,31011,2022,2,train,0,3
31013-2019,31013,2019,2,train,4,3
31013-2020,31013,2020,2,train,4,3
31013-2021,31013,2021,2,train,4,3
31015-2020,31015,2020,2,train,4,3
31015-2022,31015,2022,2,train,4,3
31017-2020,31017,2020,2,val,3,3
31017-2021,31017,2021,2,val,3,3
31019-2019,31019,2019,2,val,3,3
31019-2020,31019,2020,2,val,3,3
31019-2022,31019,2022,2,val,3,3
31021-2019,31021,2019,2,test,2,3
31021-2022,31021,2022,2,test,2,3
31023-2019,31023,2019,2,test,2,3
31023-2020,31023,2020,2,test,2,3
31023-2022,31023,2022,2,test,2,3
31025-2019,31025,2019,2,train,1,3
31025-2020,31025,2020,2,train,1,3
31025-2022,31025,2022,2,train,1,3
31027-2021,31027,2021,2,train,1,3
31027-2022,31027,2022,2,train,1,3
31029-2019,31029,2019,2,train,0,3
31029-2020,31029,2020,2,train,0,3
31029-2021,31029,2021,2,train,0,3
31031-2021,31031,2021,2,train,0,3
31033-2020,31033,2020,2,train,4,3
31035-2019,31035,2019,2,train,4,3
31035-2020,31035,2020,2,train,4,3
31035-2022,31035,2022,2,train,4,3
31037-2019,31037,2019,2,val,3,3
31037-2020,31037,2020,2,val,3,3
31037-2022,31037,2022,2,val,3,3
31039-2022,31039,2022,2,val,3,3
31041-2019,31041,2019,2,train,0,3
31041-2020,31041,2020,2,train,0,3
31043-2020,31043,2020,2,test,2,3
31043-2021,31043,2021,2,test,2,3
31043-2022,31043,2022,2,test,2,3
31045-2020,31045,2020,2,test,2,3
31047-2019,31047,2019,2,train,1,3
31047-2020,31047,2020,2,train,1,3
31047-2022,31047,2022,2,train,1,3
31049-2019,31049,2019,2,train,4,3
31049-2020,31049,2020,2,train,4,3
31051-2020,31051,2020,2,train,1,3
31053-2019,31053,2019,2,train,0,3
31053-2020,31053,2020,2,train,0,3
31053-2022,31053,2022,2,train,0,3
31055-2019,31055,2019,2,train,4,3
31055-2020,31055,2020,2,train,4,3
31055-2022,31055,2022,2,train,4,3
31057-2020,31057,2020,2,val,3,3
31057-2021,31057,2021,2,val,3,3
31059-2019,31059,2019,2,val,3,3
31059-2020,31059,2020,2,val,3,3
31059-2022,31059,2022,2,val,3,3
31061-2019,31061,2019,2,val,3,3
31061-2020,31061,2020,2,val,3,3
31061-2021,31061,2021,2,val,3,3
31061-2022,31061,2022,2,val,3,3
31063-2019,31063,2019,2,test,2,3
31063-2020,31063,2020,2,test,2,3
31063-2021,31063,2021,2,test,2,3
31063-2022,31063,2022,2,test,2,3
31065-2019,31065,2019,2,train,1,3
31065-2020,31065,2020,2,train,1,3
31065-2021,31065,2021,2,train,1,3
31065-2022,31065,2022,2,train,1,3
31067-2019,31067,2019,2,test,2,3
31067-2020,31067,2020,2,test,2,3
31067-2022,31067,2022,2,test,2,3
31069-2020,31069,2020,2,train,0,3
31071-2019,31071,2019,2,train,0,3
31071-2020,31071,2020,2,train,0,3
31071-2021,31071,2021,2,train,0,3
31071-2022,31071,2022,2,train,0,3
31073-2020,31073,2020,2,train,1,3
31073-2021,31073,2021,2,train,1,3
31073-2022,31073,2022,2,train,1,3
31077-2019,31077,2019,2,train,4,3
31077-2020,31077,2020,2,train,4,3
31077-2021,31077,2021,2,train,4,3
31077-2022,31077,2022,2,train,4,3
31079-2019,31079,2019,2,test,2,3
31079-2022,31079,2022,2,test,2,3
31081-2019,31081,2019,2,train,1,3
31081-2022,31081,2022,2,train,1,3
31083-2019,31083,2019,2,val,3,3
31083-2020,31083,2020,2,val,3,3
31083-2021,31083,2021,2,val,3,3
31083-2022,31083,2022,2,val,3,3
31085-2019,31085,2019,2,train,0,3
31085-2020,31085,2020,2,train,0,3
31085-2021,31085,2021,2,train,0,3
31087-2020,31087,2020,2,train,4,3
31089-2019,31089,2019,2,train,4,3
31089-2020,31089,2020,2,train,4,3
31089-2022,31089,2022,2,train,4,3
31093-2019,31093,2019,2,test,2,3
31093-2020,31093,2020,2,test,2,3
31093-2021,31093,2021,2,test,2,3
31093-2022,31093,2022,2,test,2,3
31095-2019,31095,2019,2,val,3,3
31095-2020,31095,2020,2,val,3,3
31095-2022,31095,2022,2,val,3,3
31097-2020,31097,2020,2,train,0,3
31097-2022,31097,2022,2,train,0,3
31099-2019,31099,2019,2,test,2,3
31099-2020,31099,2020,2,test,2,3
31099-2022,31099,2022,2,test,2,3
31101-2020,31101,2020,2,train,4,3
31101-2021,31101,2021,2,train,4,3
31103-2020,31103,2020,2,val,3,3
31107-2020,31107,2020,2,train,1,3
31107-2021,31107,2021,2,train,1,3
31107-2022,31107,2022,2,train,1,3
31109-2019,31109,2019,2,train,0,3
31109-2020,31109,2020,2,train,0,3
31109-2022,31109,2022,2,train,0,3
31111-2019,31111,2019,2,train,1,3
31111-2020,31111,2020,2,train,1,3
31111-2021,31111,2021,2,train,1,3
31111-2022,31111,2022,2,train,1,3
31113-2019,31113,2019,2,val,3,3
31113-2020,31113,2020,2,val,3,3
31115-2020,31115,2020,2,test,2,3
31119-2022,31119,2022,2,train,1,3
31121-2019,31121,2019,2,train,0,3
31123-2019,31123,2019,2,train,4,3
31123-2020,31123,2020,2,train,4,3
31123-2021,31123,2021,2,train,4,3
31125-2019,31125,2019,2,val,3,3
31125-2020,31125,2020,2,val,3,3
31125-2022,31125,2022,2,val,3,3
31127-2020,31127,2020,2,test,2,3
31127-2022,31127,2022,2,test,2,3
31129-2020,31129,2020,2,train,1,3
31129-2022,31129,2022,2,train,1,3
31131-2019,31131,2019,2,test,2,3
31131-2020,31131,2020,2,test,2,3
31131-2022,31131,2022,2,test,2,3
31135-2019,31135,2019,2,train,1,3
31135-2020,31135,2020,2,train,1,3
31135-2021,31135,2021,2,train,1,3
31137-2019,31137,2019,2,train,0,3
31137-2020,31137,2020,2,train,0,3
31137-2021,31137,2021,2,train,0,3
31137-2022,31137,2022,2,train,0,3
31139-2020,31139,2020,2,train,0,3
31139-2021,31139,2021,2,train,0,3
31139-2022,31139,2022,2,train,0,3
31141-2019,31141,2019,2,train,4,3
31141-2020,31141,2020,2,train,4,3
31141-2021,31141,2021,2,train,4,3
31141-2022,31141,2022,2,train,4,3
31143-2020,31143,2020,2,train,0,3
31143-2022,31143,2022,2,train,0,3
31145-2019,31145,2019,2,train,4,3
31145-2020,31145,2020,2,train,4,3
31145-2021,31145,2021,2,train,4,3
31147-2020,31147,2020,2,train,4,3
31147-2022,31147,2022,2,train,4,3
31149-2019,31149,2019,2,val,3,3
31149-2020,31149,2020,2,val,3,3
31149-2021,31149,2021,2,val,3,3
31151-2019,31151,2019,2,test,2,3
31151-2020,31151,2020,2,test,2,3
31151-2022,31151,2022,2,test,2,3
31153-2020,31153,2020,2,val,3,3
31153-2022,31153,2022,2,val,3,3
31155-2019,31155,2019,2,train,1,3
31155-2020,31155,2020,2,train,1,3
31155-2022,31155,2022,2,train,1,3
31157-2019,31157,2019,2,train,0,3
31157-2020,31157,2020,2,train,0,3
31157-2021,31157,2021,2,train,0,3
31159-2019,31159,2019,2,train,4,3
31159-2020,31159,2020,2,train,4,3
31159-2022,31159,2022,2,train,4,3
31161-2020,31161,2020,2,test,2,3
31161-2021,31161,2021,2,test,2,3
31163-2019,31163,2019,2,val,3,3
31163-2020,31163,2020,2,val,3,3
31163-2021,31163,2021,2,val,3,3
31163-2022,31163,2022,2,val,3,3
31165-2019,31165,2019,2,val,3,3
31165-2020,31165,2020,2,val,3,3
31165-2021,31165,2021,2,val,3,3
31167-2019,31167,2019,2,train,1,3
31167-2022,31167,2022,2,train,1,3
31169-2019,31169,2019,2,test,2,3
31169-2020,31169,2020,2,test,2,3
31169-2021,31169,2021,2,test,2,3
31169-2022,31169,2022,2,test,2,3
31173-2019,31173,2019,2,train,0,3
31173-2022,31173,2022,2,train,0,3
31175-2019,31175,2019,2,train,1,3
31175-2020,31175,2020,2,train,1,3
31175-2021,31175,2021,2,train,1,3
31175-2022,31175,2022,2,train,1,3
31177-2019,31177,2019,2,test,2,3
31177-2020,31177,2020,2,test,2,3
31177-2022,31177,2022,2,test,2,3
31179-2019,31179,2019,2,train,1,3
31179-2021,31179,2021,2,train,1,3
31179-2022,31179,2022,2,train,1,3
31181-2020,31181,2020,2,train,4,3
31181-2022,31181,2022,2,train,4,3
31183-2020,31183,2020,2,train,4,3
31185-2019,31185,2019,2,train,0,3
31185-2020,31185,2020,2,train,0,3
31185-2022,31185,2022,2,train,0,3
38001-2020,38001,2020,2,val,3,3
38001-2021,38001,2021,2,val,3,3
38003-2020,38003,2020,2,test,2,3
38003-2021,38003,2021,2,test,2,3
38005-2020,38005,2020,2,train,1,3
38005-2021,38005,2021,2,train,1,3
38007-2020,38007,2020,2,train,0,3
38007-2021,38007,2021,2,train,0,3
38009-2020,38009,2020,2,train,4,3
38009-2021,38009,2021,2,train,4,3
38011-2020,38011,2020,2,val,3,3
38015-2019,38015,2019,2,val,3,3
38015-2020,38015,2020,2,val,3,3
38017-2019,38017,2019,2,train,4,3
38017-2020,38017,2020,2,train,4,3
38017-2021,38017,2021,2,train,4,3
38021-2020,38021,2020,2,test,2,3
38021-2021,38021,2021,2,test,2,3
38025-2020,38025,2020,2,train,1,3
38025-2021,38025,2021,2,train,1,3
38027-2020,38027,2020,2,train,0,3
38027-2021,38027,2021,2,train,0,3
38029-2020,38029,2020,2,train,4,3
38029-2021,38029,2021,2,train,4,3
38031-2020,38031,2020,2,val,3,3
38031-2021,38031,2021,2,val,3,3
38033-2021,38033,2021,2,test,2,3
38035-2019,38035,2019,2,val,3,3
38035-2020,38035,2020,2,val,3,3
38035-2021,38035,2021,2,val,3,3
38037-2020,38037,2020,2,test,2,3
38037-2021,38037,2021,2,test,2,3
38041-2019,38041,2019,2,test,2,3
38041-2020,38041,2020,2,test,2,3
38041-2021,38041,2021,2,test,2,3
38043-2019,38043,2019,2,train,1,3
38043-2020,38043,2020,2,train,1,3
38043-2021,38043,2021,2,train,1,3
38047-2020,38047,2020,2,train,1,3
38047-2021,38047,2021,2,train,1,3
38057-2020,38057,2020,2,train,0,3
38057-2021,38057,2021,2,train,0,3
38059-2020,38059,2020,2,train,1,3
38061-2019,38061,2019,2,train,4,3
38061-2020,38061,2020,2,train,4,3
38063-2020,38063,2020,2,train,0,3
38065-2020,38065,2020,2,train,4,3
38067-2020,38067,2020,2,val,3,3
38067-2021,38067,2021,2,val,3,3
38069-2020,38069,2020,2,test,2,3
38069-2021,38069,2021,2,test,2,3
38071-2020,38071,2020,2,train,1,3
38071-2021,38071,2021,2,train,1,3
38073-2020,38073,2020,2,train,0,3
38073-2021,38073,2021,2,train,0,3
38075-2020,38075,2020,2,train,4,3
38075-2021,38075,2021,2,train,4,3
38077-2019,38077,2019,2,train,0,3
38077-2020,38077,2020,2,train,0,3
38077-2021,38077,2021,2,train,0,3
38079-2021,38079,2021,2,val,3,3
38081-2019,38081,2019,2,train,4,3
38081-2020,38081,2020,2,train,4,3
38081-2021,38081,2021,2,train,4,3
38083-2019,38083,2019,2,val,3,3
38083-2020,38083,2020,2,val,3,3
38087-2019,38087,2019,2,val,3,3
38087-2020,38087,2020,2,val,3,3
